# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, IMAGE_NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
128 0.9785132135729135 0.018024522801201336 -0.16118574571901081 -0.12730342814710474 -0.08266536669084469 -1.798405248561776 2.060020600209455 1 frame_00130.png

129 0.9736878843536739 0.019285107033962353 -0.17751540081469286 -0.14159191708270005 -0.14904993462369465 -1.772846899277604 2.034397201985548 1 frame_00129.png

130 0.9683816593543938 0.02078459409173639 -0.19365364166566434 -0.15589493110457098 -0.2168258327190555 -1.74962882525023 2.0069179675409448 1 frame_00128.png

131 0.9826878724896819 0.017128103327607527 -0.14562137530608896 -0.11325011431369304 -0.02178777385837831 -1.818872345480857 2.0615120065896226 1 frame_00131.png

132 0.9864773031459552 0.016059978752913883 -0.12932981732037757 -0.09939016959547431 0.04771807900984491 -1.8279387528041804 2.0926825480516626 1 frame_00132.png

133 0.9898508217903018 0.014211542021605416 -0.11270240312792791 -0.08539057912687091 0.12702938922153434 -1.826080784526006 2.1139038709369085 1 frame_00133.png

134 0.992629237420984 0.013296490280520663 -0.09705912340570612 -0.07134372380925945 0.20103190584923147 -1.827966043145857 2.119070957609623 1 frame_00134.png

135 0.9949810311608872 0.012124161079805665 -0.08095153774769974 -0.057555198587194045 0.2782390865330797 -1.8252566303412159 2.1291314127335323 1 frame_00135.png

136 0.9968062875904302 0.011134222860397282 -0.06538949158236111 -0.044468736119658264 0.35003887684688667 -1.820355221194213 2.126188055616177 1 frame_00136.png

137 0.9981795489956332 0.010268995959355867 -0.05025376177882727 -0.031728459085462235 0.4131763620179628 -1.8177042669764187 2.1180657364995734 1 frame_00137.png

138 0.9991347084541717 0.009324968214680575 -0.035579601992923454 -0.019415747526623475 0.4658661556528838 -1.8187672621591686 2.1117385933740875 1 frame_00138.png

139 0.9997112881518312 0.008560149245354507 -0.02113431469019186 -0.007576604073038691 0.5133500990782879 -1.820185246632589 2.0934792619032194 1 frame_00139.png

140 0.9999343325811496 0.008106316428875791 -0.0072096996308827575 0.0036930191819477013 0.5557998919119922 -1.8176440916142627 2.069629761807944 1 frame_00140.png

141 0.9998476339697889 0.00797432410846674 0.0060699586715947966 0.014292466608440897 0.5923563425284648 -1.8079795045094715 2.048556323840891 1 frame_00141.png

142 0.9994831217364852 0.007321210200747867 0.019729539682174578 0.02430297325465075 0.626872645879846 -1.7951195745303894 2.042272197427326 1 frame_00142.png

143 0.9988722416441939 0.007321715257842737 0.032375051019312664 0.03394839362743785 0.6458528514053943 -1.7905494023862711 2.0384829279925967 1 frame_00143.png

144 0.9970714971082367 0.0069950127740016485 0.05635603296346215 0.051220083944213644 0.6821363302180284 -1.7837438807048946 2.047246686982989 1 frame_00145.png

145 0.9980461740999326 0.00671681590535208 0.044887928954532016 0.0429394059431845 0.6672168269053215 -1.7851112468372983 2.0473548153319467 1 frame_00144.png

146 0.9959093715440379 0.007370621106837052 0.06813885044975986 0.05888373862658834 0.6919579531522292 -1.7845738171158103 2.051976272756068 1 frame_00146.png

